crop_ui,image,has_video,has_overlay,has_roi_mask,has_annotation,complete_quad,video,overlay,roi_mask,annotation
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz333-2.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz333-2_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz333-2.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz333-2.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz336-3.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz336-3_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz336-3.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz336-3.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz214-4.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz214-4_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz214-4.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz214-4.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz351-6.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz351-6_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz351-6.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz351-6.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz398-3.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz398-3_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz398-3.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz398-3.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz330-1.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz330-1_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz330-1.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz330-1.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz301-2.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz301-2_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz301-2.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz301-2.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz149-1.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz149-1_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz149-1.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz149-1.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz83-3.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz83-3_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz83-3.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz83-3.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz64-4.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz64-4_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz64-4.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz64-4.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz380-3.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz380-3_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz380-3.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz380-3.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz132-1.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz132-1_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz132-1.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz132-1.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz371-1.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz371-1_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz371-1.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz371-1.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz320-1.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz320-1_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz320-1.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz320-1.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz202-1.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz202-1_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz202-1.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz202-1.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz248.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz248_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz248.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz248.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz271-1.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz271-1_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz271-1.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz271-1.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz284.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz284_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz284.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz284.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz91-2.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz91-2_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz91-2.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz91-2.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz436-1.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz436-1_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz436-1.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz436-1.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz9-3.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz9-3_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz9-3.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz9-3.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz415-2.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz415-2_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz415-2.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz415-2.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz106-5.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz106-5_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz106-5.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz106-5.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz115-1.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz115-1_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz115-1.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz115-1.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz83-5.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz83-5_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz83-5.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz83-5.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz8-2.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz8-2_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz8-2.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz8-2.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz12-10.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz12-10_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz12-10.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz12-10.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz364-3.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz364-3_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz364-3.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz364-3.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz31-5.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz31-5_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz31-5.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz31-5.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz56-2.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz56-2_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz56-2.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz56-2.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz433-6.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz433-6_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz433-6.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz433-6.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz6-5.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz6-5_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz6-5.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz6-5.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz52-1.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz52-1_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz52-1.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz52-1.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz36-8.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz36-8_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz36-8.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz36-8.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz308-2.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz308-2_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz308-2.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz308-2.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz365-3.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz365-3_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz365-3.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz365-3.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz95-1.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz95-1_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz95-1.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz95-1.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz6-1.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz6-1_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz6-1.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz6-1.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz433-5.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz433-5_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz433-5.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz433-5.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz122-2.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz122-2_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz122-2.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz122-2.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz204-1.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz204-1_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz204-1.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz204-1.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz242-1.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz242-1_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz242-1.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz242-1.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz253-3.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz253-3_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz253-3.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz253-3.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz291-1.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz291-1_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz291-1.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz291-1.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz342-2.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz342-2_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz342-2.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz342-2.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz37-5.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz37-5_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz37-5.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz37-5.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz338-3.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz338-3_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz338-3.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz338-3.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz80-4.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz80-4_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz80-4.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz80-4.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz103-3.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz103-3_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz103-3.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz103-3.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz414-1.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz414-1_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz414-1.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz414-1.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz399-3.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz399-3_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz399-3.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz399-3.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz251.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz251_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz251.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz251.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz358-3.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz358-3_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz358-3.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz358-3.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz380-1.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz380-1_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz380-1.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz380-1.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz142-1.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz142-1_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz142-1.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz142-1.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz397-2.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz397-2_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz397-2.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz397-2.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz7-4.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz7-4_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz7-4.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz7-4.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz161-3.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz161-3_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz161-3.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz161-3.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz431.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz431_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz431.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz431.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz153-1.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz153-1_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz153-1.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz153-1.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz88-2.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz88-2_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz88-2.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz88-2.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz337-1.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz337-1_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz337-1.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz337-1.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz118-3.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz118-3_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz118-3.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz118-3.json
