reader_id,presentation_index,case_id,seed,freeze_id,created_at
Doctor_10,12,BM-022,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,13,CASE-085,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,14,CASE-087,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,15,CASE-029,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,16,BM-020,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,17,BM-009,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,18,BM-040,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,19,CASE-040,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,20,BM-014,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,21,BM-001,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,22,CASE-019,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,23,CASE-016,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,24,BM-049,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,25,CASE-079,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,26,BM-036,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,27,BM-030,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,28,CASE-024,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,29,BM-016,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,30,CASE-022,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,31,CASE-036,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,32,BM-006,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,33,BM-019,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,34,BM-042,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,35,CASE-002,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,36,CASE-045,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,37,BM-044,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,38,CASE-013,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,39,BM-012,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,40,BM-017,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,41,CASE-050,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,42,CASE-039,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,43,BM-025,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,44,CASE-017,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,45,BM-002,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,46,BM-005,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,47,CASE-091,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,48,CASE-001,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,49,CASE-061,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,50,CASE-052,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,51,CASE-023,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,52,CASE-062,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,53,CASE-086,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,54,CASE-090,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,55,BM-028,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,56,CASE-020,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,57,CASE-053,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,58,BM-041,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,59,CASE-089,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,60,CASE-051,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,61,BM-038,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,62,CASE-032,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,63,BM-046,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,64,CASE-060,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,65,BM-029,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,66,CASE-057,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,67,CASE-012,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,68,CASE-005,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,69,BM-015,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,70,CASE-095,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,71,BM-024,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,72,CASE-021,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,73,BM-045,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,74,CASE-033,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,75,CASE-044,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,76,CASE-077,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,77,CASE-097,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,78,CASE-068,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,79,CASE-064,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,80,CASE-075,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,81,CASE-093,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,82,CASE-046,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,83,CASE-065,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,84,CASE-037,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,85,BM-018,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,86,CASE-067,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,87,CASE-088,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,88,BM-023,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,89,CASE-070,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,90,CASE-018,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,91,CASE-047,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,92,CASE-006,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,93,BM-031,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,94,CASE-055,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,95,CASE-094,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,96,CASE-010,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,97,BM-043,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,98,CASE-008,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,99,CASE-063,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,100,CASE-038,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,101,CASE-096,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,102,CASE-015,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,103,CASE-082,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,104,CASE-014,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,105,CASE-083,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,106,BM-007,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,107,CASE-080,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,108,CASE-092,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,109,CASE-048,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,110,CASE-042,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,111,CASE-066,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,112,CASE-078,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,113,BM-047,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,114,BM-032,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,115,BM-034,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,116,CASE-074,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,117,CASE-011,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,118,CASE-030,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,119,CASE-058,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,120,CASE-056,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,121,CASE-009,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,122,CASE-071,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,123,BM-004,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,124,CASE-081,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,125,BM-008,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,126,CASE-098,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,127,BM-010,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,128,BM-003,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,129,CASE-069,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,130,CASE-049,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,131,CASE-059,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,132,CASE-084,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,133,CASE-072,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,134,CASE-026,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,135,BM-013,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,136,BM-037,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,137,CASE-043,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,138,CASE-031,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,139,CASE-028,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,140,CASE-054,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,141,BM-039,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,142,CASE-100,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,143,BM-050,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,144,BM-021,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,145,CASE-076,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,146,BM-033,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,147,CASE-003,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,148,CASE-035,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,149,CASE-004,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_10,150,BM-011,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,1,BM-050,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,2,CASE-033,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,3,CASE-020,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,4,CASE-088,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,5,BM-028,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,6,CASE-084,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,7,CASE-035,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,8,BM-038,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,9,CASE-099,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,10,BM-003,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,11,CASE-013,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,12,CASE-025,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,13,CASE-021,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,14,CASE-079,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,15,BM-013,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,16,CASE-015,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,17,BM-027,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,18,BM-024,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,19,BM-035,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,20,BM-047,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,21,CASE-090,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,22,CASE-028,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,23,BM-002,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,24,BM-041,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,25,CASE-031,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,26,CASE-074,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,27,CASE-005,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,28,CASE-051,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,29,CASE-072,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,30,CASE-082,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,31,BM-025,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,32,CASE-060,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,33,CASE-100,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,34,CASE-002,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,35,CASE-016,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,36,CASE-006,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,37,CASE-043,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,38,CASE-041,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,39,CASE-034,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,40,CASE-009,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,41,CASE-095,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,42,BM-012,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,43,CASE-040,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,44,CASE-010,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,45,BM-040,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,46,BM-010,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,47,BM-029,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,48,CASE-017,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,49,CASE-039,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,50,CASE-029,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,51,CASE-024,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,52,BM-020,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,53,BM-042,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,54,CASE-066,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,55,BM-033,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,56,CASE-068,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,57,CASE-081,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,58,BM-019,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,59,BM-036,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,60,CASE-044,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,61,CASE-077,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,62,CASE-026,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,63,CASE-007,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,64,BM-049,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,65,BM-016,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,66,CASE-063,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,67,BM-026,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,68,CASE-023,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,69,CASE-094,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,70,BM-021,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,71,CASE-054,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,72,BM-022,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,73,BM-011,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,74,BM-009,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,75,CASE-003,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,76,CASE-078,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,77,CASE-056,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,78,CASE-075,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,79,CASE-048,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,80,CASE-050,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,81,CASE-065,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,82,CASE-022,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,83,CASE-062,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,84,CASE-047,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,85,BM-023,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,86,CASE-061,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,87,CASE-096,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,88,CASE-055,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,89,BM-048,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,90,CASE-030,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,91,CASE-086,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,92,CASE-001,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,93,CASE-011,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,94,CASE-027,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,95,CASE-071,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,96,BM-007,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,97,CASE-038,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,98,CASE-008,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,99,CASE-064,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,100,CASE-037,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,101,BM-004,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,102,CASE-049,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,103,CASE-091,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,104,CASE-087,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,105,CASE-058,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,106,CASE-012,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,107,BM-018,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,108,BM-043,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,109,CASE-076,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,110,BM-037,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,111,CASE-019,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,112,BM-031,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,113,BM-005,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,114,BM-030,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,115,BM-045,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,116,CASE-057,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,117,CASE-073,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,118,CASE-014,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,119,BM-008,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,120,CASE-067,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,121,CASE-045,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,122,BM-015,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,123,CASE-053,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,124,CASE-070,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,125,CASE-083,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,126,CASE-018,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,127,CASE-052,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,128,BM-006,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,129,BM-014,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,130,CASE-098,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,131,BM-039,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,132,CASE-042,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,133,CASE-092,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,134,BM-044,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,135,CASE-036,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,136,CASE-093,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,137,BM-046,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,138,BM-034,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,139,CASE-032,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,140,BM-032,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,141,CASE-004,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,142,CASE-059,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,143,CASE-089,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,144,CASE-069,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,145,CASE-046,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,146,CASE-085,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,147,BM-001,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,148,CASE-097,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,149,BM-017,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_11,150,CASE-080,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_12,1,CASE-063,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_12,2,BM-022,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_12,3,CASE-015,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_12,4,BM-038,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
